id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y,zone_id
10108,5952926813,,walk,,,,,,,,-83.0678634,42.3469609,
10109,5952926814,,walk,,,,,,,,-83.0677913,42.3469803,
10110,5952926815,,walk,,,,,,,,-83.0679757,42.3469401,
10111,5952926816,,walk,,,,,,,,-83.0680085,42.3469965,
10112,5952926817,,walk,,,,,,,,-83.0680428,42.3470564,
10113,5952926818,,walk,,,,,,,,-83.0680213,42.3470851,
10114,5952926819,,walk,,,,,,,,-83.0679468,42.3471074,
10115,5952926820,,walk,,,,,,,,-83.0678761,42.3471286,
10116,5952926823,,walk,,,,,,,,-83.0675861,42.3436028,
10117,5952937933,,walk,,,,,,,,-83.0440478,42.329779,
10118,5952937936,,walk,,,,,,,,-83.0437163,42.3293347,
10119,5952937937,,walk,,,,,,,,-83.0444914,42.3293176,
10120,5952973620,,walk,,,,,,,,-83.0426019,42.338196,
10121,5959711280,,walk,,,,,,,,-83.0536857,42.3331364,
10122,5959711281,,walk,,,,,,,,-83.0537105,42.33318,
10123,5960088795,,walk,,,,,,,,-83.0455252,42.3330311,
10124,5960088796,,walk,,,,,,,,-83.0457503,42.3330752,
10125,5960088797,,walk,,,,,,,,-83.0457307,42.3331056,
10126,5960088798,,walk,,,,,,,,-83.0409228,42.3403879,
10127,5960160333,,walk,,,,,,,,-83.0404352,42.3462342,
10128,5960160334,,walk,,,,,,,,-83.0405195,42.3462046,
10129,5960160335,,walk,,,,,,,,-83.040594,42.3463239,
10130,5960160336,,walk,,,,,,,,-83.0410293,42.3469682,
10131,5960160337,,walk,,,,,,,,-83.0409653,42.3468803,
10132,5960160338,,walk,,,,,,,,-83.0409399,42.3468426,
10133,5960160339,,walk,,,,,,,,-83.0408607,42.3468736,
10134,5960160340,,walk,,,,,,,,-83.0407747,42.3469059,
10135,5960160341,,walk,,,,,,,,-83.0406691,42.3469436,
10136,5960160343,,walk,,,,,,,,-83.0405634,42.3474738,
10137,5960160344,,walk,,,,,,,,-83.0405185,42.3474158,
10138,5961711256,,walk,,,,,,,,-83.0475292,42.3284188,
10139,5961711257,,walk,,,,,,,,-83.0474255,42.328394,
10140,5961711258,,walk,,,,,,,,-83.0473774,42.3284846,
10141,5961711259,,walk,,,,,,,,-83.0475277,42.3285242,
10142,5965230943,,walk,,,,,,,,-83.0464119,42.3275329,
10143,5965230944,,walk,,,,,,,,-83.0461669,42.3276369,
10144,5979461609,,walk,,,,,,,,-83.0798241,42.3308665,
10145,6008885886,,walk,,,,,,,,-83.0400684,42.3311314,
10146,6009923809,,walk,,,,,,,,-83.0477413,42.3269139,
10147,6011190798,,walk,,,,,,,,-83.0462714,42.3289641,
10148,6023694019,,walk,,,,,,,,-83.0782421,42.3330371,
10149,6023694023,,walk,,,,,,,,-83.0777166,42.333019,
10150,6023694025,,walk,,,,,,,,-83.077966,42.3330202,
10151,6023694032,,walk,,,,,,,,-83.0776354,42.3331234,
10152,6054395175,,walk,,,,,,,,-83.0815758,42.3389552,
10153,6081125353,,walk,,,,,,,,-83.0558124,42.3345277,
10154,6081125354,,walk,,,,,,,,-83.0555354,42.3348845,
10155,6081125355,,walk,,,,,,,,-83.0554504,42.33485,
10156,6081125356,,walk,,,,,,,,-83.0553929,42.3347227,
10157,6081125357,,walk,,,,,,,,-83.0555994,42.334125,
10158,6081125358,,walk,,,,,,,,-83.0554385,42.3343519,
10159,6081125373,,walk,,,,,,,,-83.0550174,42.3345601,
10160,6081125379,,walk,,,,,,,,-83.0549021,42.3346271,
10161,6081125381,,walk,,,,,,,,-83.0551371,42.3343482,
10162,6081125382,,walk,,,,,,,,-83.0550388,42.334246,
10163,6081125383,,walk,,,,,,,,-83.0550304,42.33443,
10164,6081125384,,walk,,,,,,,,-83.0549235,42.334394,
10165,6081129865,,walk,,,,,,,,-83.0556134,42.3345508,
10166,6081130791,,walk,,,,,,,,-83.0554928,42.3342753,
10167,6081130808,,walk,,,,,,,,-83.0552749,42.3343255,
10168,6081130809,,walk,,,,,,,,-83.0551481,42.3347271,
10169,6081130810,,walk,,,,,,,,-83.0551717,42.3346931,
10170,6094746436,,walk,,,,,,,,-83.0512145,42.3298995,
10171,6126073182,,walk,,,,,,,,-83.0518059,42.3241961,
10172,6126073184,,walk,,,,,,,,-83.0430577,42.3269445,
10173,6126073191,,walk,,,,,,,,-83.0517609,42.3241127,
10174,6138043708,,walk,,,,,,,,-83.0783096,42.3294215,
10175,6138043763,,walk,,,,,,,,-83.0780245,42.3293573,
10176,6138043772,,walk,,,,,,,,-83.0766705,42.329084,
10177,6138044295,,walk,,,,,,,,-83.0740036,42.3267545,
10178,6138044298,,walk,,,,,,,,-83.0854909,42.3281167,
10179,6138044338,,walk,,,,,,,,-83.0863485,42.3280604,
10180,6138044339,,walk,,,,,,,,-83.0864946,42.3280406,
10181,6138044340,,walk,,,,,,,,-83.0866918,42.3280228,
10182,6138044346,,walk,,,,,,,,-83.0892627,42.3277134,
10183,6138044347,,walk,,,,,,,,-83.0894692,42.3276916,
10184,6138044362,,walk,,,,,,,,-83.0792481,42.3274215,
10185,6138044363,,walk,,,,,,,,-83.0788207,42.3284577,
10186,6138044366,,walk,,,,,,,,-83.0789508,42.3285875,
10187,6138044367,,walk,,,,,,,,-83.0787825,42.3285474,
10188,6138044368,,walk,,,,,,,,-83.079195,42.3275502,
10189,6138044372,,walk,,,,,,,,-83.0772058,42.3295537,
10190,6138044374,,walk,,,,,,,,-83.077069,42.3295232,
10191,6138044375,,walk,,,,,,,,-83.0773039,42.3295756,
10192,6138044376,,walk,,,,,,,,-83.0774412,42.3296062,
10193,6138044377,,walk,,,,,,,,-83.0775348,42.329628,
10194,6138044379,,walk,,,,,,,,-83.0774759,42.3298242,
10195,6138044380,,walk,,,,,,,,-83.077667,42.3296589,
10196,6138044381,,walk,,,,,,,,-83.077771,42.3296831,
10197,6138044382,,walk,,,,,,,,-83.0778318,42.3296987,
10198,6138044384,,walk,,,,,,,,-83.0771132,42.3297431,
10199,6138044385,,walk,,,,,,,,-83.0769516,42.3295579,
10200,6138044386,,walk,,,,,,,,-83.0769738,42.3295019,
10201,6138044387,,walk,,,,,,,,-83.0776426,42.3297193,
10202,6138044388,,walk,,,,,,,,-83.0770458,42.3295837,
10203,6138044389,,walk,,,,,,,,-83.0775093,42.329689,
10204,6138044390,,walk,,,,,,,,-83.0774159,42.3296678,
10205,6138044391,,walk,,,,,,,,-83.0772789,42.3296366,
10206,6138044392,,walk,,,,,,,,-83.0771819,42.3296146,
10207,6138044408,,walk,,,,,,,,-83.0768617,42.329184,
10208,6138044409,,walk,,,,,,,,-83.0767445,42.3291227,
10209,6138231281,,walk,,,,,,,,-83.0458138,42.3330499,
10210,6138231282,,walk,,,,,,,,-83.0457019,42.3329001,
10211,6138231283,,walk,,,,,,,,-83.0456479,42.3328773,
10212,6138231284,,walk,,,,,,,,-83.045512,42.3328185,
10213,6139005959,,walk,,,,,,,,-83.0538399,42.3455661,
10214,6139083699,,walk,,,,,,,,-83.0450328,42.3295065,
10215,6139083700,,walk,,,,,,,,-83.0453222,42.3295032,
10216,6139083701,,walk,,,,,,,,-83.0454381,42.3294302,
10217,6139083702,,walk,,,,,,,,-83.0454491,42.3293717,
10218,6139083703,,walk,,,,,,,,-83.045457,42.3293854,
10219,6139083704,,walk,,,,,,,,-83.0451409,42.3293146,
10220,6139083706,,walk,,,,,,,,-83.0451058,42.3293377,
10221,6139083707,,walk,,,,,,,,-83.0452058,42.3295516,
10222,6139083711,,walk,,,,,,,,-83.0456866,42.3301622,
10223,6139083712,,walk,,,,,,,,-83.0456377,42.3301475,
10224,6139083713,,walk,,,,,,,,-83.0456712,42.3301309,
10225,6139083715,,walk,,,,,,,,-83.0457391,42.3303286,
10226,6139083716,,walk,,,,,,,,-83.0456704,42.3303494,
10227,6139083725,,walk,,,,,,,,-83.045856,42.3302851,
10228,6139083726,,walk,,,,,,,,-83.0458337,42.3302634,
10229,6139083727,,walk,,,,,,,,-83.0457756,42.3302235,
10230,6139083771,,walk,,,,,,,,-83.0454175,42.329811,
10231,6139134512,,walk,,,,,,,,-83.0463047,42.3332582,
10232,6139134514,,walk,,,,,,,,-83.0461777,42.333204,
10233,6139134516,,walk,,,,,,,,-83.0460957,42.3331691,
10234,6139147530,,walk,,,,,,,,-83.0461285,42.333183,
10235,6139344973,,walk,,,,,,,,-83.0467651,42.3271455,
10236,6139344976,,walk,,,,,,,,-83.0476191,42.3268767,
10237,6139344984,,walk,,,,,,,,-83.0484055,42.3274214,
10238,6139345207,,walk,,,,,,,,-83.04382,42.3264716,
10239,6139345208,,walk,,,,,,,,-83.0441551,42.3263745,
10240,6139345218,,walk,,,,,,,,-83.0463674,42.3275505,
10241,6139345219,,walk,,,,,,,,-83.046213,42.3276185,
10242,6139345220,,walk,,,,,,,,-83.0461246,42.3276537,
10243,6139345233,,walk,,,,,,,,-83.0479422,42.3269145,
10244,6139345234,,walk,,,,,,,,-83.0486965,42.3278653,
10245,6139345235,,walk,,,,,,,,-83.0487605,42.3279822,
10246,6139345236,,walk,,,,,,,,-83.0484475,42.3279547,
10247,6139345237,,walk,,,,,,,,-83.0484225,42.3279632,
10248,6139345247,,walk,,,,,,,,-83.0483614,42.3274832,
10249,6139345248,,walk,,,,,,,,-83.0482886,42.3274493,
10250,6139345249,,walk,,,,,,,,-83.0483273,42.3274673,
10251,6139548393,,walk,,,,,,,,-83.0493746,42.328437,
10252,6139548433,,walk,,,,,,,,-83.049211,42.3250311,
10253,6139548435,,walk,,,,,,,,-83.0501588,42.324902,
10254,6139548445,,walk,,,,,,,,-83.0502727,42.3246514,
10255,6139548448,,walk,,,,,,,,-83.0502561,42.3246174,
10256,6139581692,,walk,,,,,,,,-83.0432452,42.3336203,
10257,6139581693,,walk,,,,,,,,-83.0430278,42.3335277,
10258,6144142236,,walk,,,,,,,,-83.043648,42.3287263,
10259,6144142237,,walk,,,,,,,,-83.0437693,42.3286743,
10260,6146496131,,walk,,,,,,,,-83.0477314,42.333002,
10261,6146925481,,walk,,,,,,,,-83.0576614,42.3402172,
10262,6146925483,,walk,,,,,,,,-83.0564628,42.3407337,
10263,6146925502,,walk,,,,,,,,-83.0572311,42.3404026,
10264,6146925504,,walk,,,,,,,,-83.0565536,42.3397038,
10265,6146925505,,walk,,,,,,,,-83.0569277,42.3391833,
10266,6146925535,,walk,,,,,,,,-83.0538096,42.3416795,
10267,6146925536,,walk,,,,,,,,-83.0541966,42.3415157,
10268,6146925538,,walk,,,,,,,,-83.0539323,42.3416269,
10269,6146925546,,walk,,,,,,,,-83.0540776,42.3415646,
10270,6146925548,,walk,,,,,,,,-83.0535905,42.340675,
10271,6146925549,,walk,,,,,,,,-83.0535345,42.3405995,
10272,6146925551,,walk,,,,,,,,-83.0530404,42.3402336,
10273,6146925553,,walk,,,,,,,,-83.0525841,42.3395533,
10274,6146925555,,walk,,,,,,,,-83.0514011,42.3400995,
10275,6146925556,,walk,,,,,,,,-83.0515352,42.3400415,
10276,6146925558,,walk,,,,,,,,-83.0527,42.3397046,
10277,6146925559,,walk,,,,,,,,-83.0529828,42.3401266,
10278,6146925560,,walk,,,,,,,,-83.0528476,42.3399242,
10279,6147136718,,walk,,,,,,,,-83.0571157,42.3394679,
10280,6147136720,,walk,,,,,,,,-83.0569501,42.3392391,
10281,6147136722,,walk,,,,,,,,-83.0569052,42.3391276,
10282,6147136723,,walk,,,,,,,,-83.0570688,42.3389659,
10283,6147136724,,walk,,,,,,,,-83.0570575,42.3389701,
10284,6147136725,,walk,,,,,,,,-83.056857,42.3390306,
10285,6147136726,,walk,,,,,,,,-83.056966,42.3389981,
10286,6147136727,,walk,,,,,,,,-83.0571636,42.3391569,
10287,6147136728,,walk,,,,,,,,-83.0566197,42.3386044,
10288,6147136729,,walk,,,,,,,,-83.0562891,42.3387626,
10289,6147136731,,walk,,,,,,,,-83.0556613,42.3397355,
10290,6147136732,,walk,,,,,,,,-83.0550747,42.3396322,
10291,6147136735,,walk,,,,,,,,-83.056328,42.3388117,
10292,6147136736,,walk,,,,,,,,-83.0561594,42.3388824,
10293,6147136739,,walk,,,,,,,,-83.0564628,42.3392654,
10294,6147136740,,walk,,,,,,,,-83.0566411,42.3392076,
10295,6147136741,,walk,,,,,,,,-83.056552,42.3392365,
10296,6147136745,,walk,,,,,,,,-83.0588358,42.3422964,
10297,6148476707,,walk,,,,,,,,-83.055227,42.3392082,
10298,6148476709,,walk,,,,,,,,-83.0551658,42.3396432,
10299,6148476712,,walk,,,,,,,,-83.0552399,42.3397359,
10300,6148476715,,walk,,,,,,,,-83.0549665,42.3393866,
10301,6148476721,,walk,,,,,,,,-83.0545959,42.3421649,
10302,6148476722,,walk,,,,,,,,-83.0546467,42.3422404,
10303,6149690468,,walk,,,,,,,,-83.0925487,42.3206474,
10304,6149690469,,walk,,,,,,,,-83.0921075,42.3200506,
10305,6149690470,,walk,,,,,,,,-83.0930295,42.3196875,
10306,6150469109,,walk,,,,,,,,-83.0508471,42.3395769,
10307,6150469110,,walk,,,,,,,,-83.0498709,42.3399947,
10308,6150469111,,walk,,,,,,,,-83.0509396,42.3395383,
10309,6150469112,,walk,,,,,,,,-83.051088,42.339465,
10310,6150469113,,walk,,,,,,,,-83.0508947,42.339481,
10311,6150469114,,walk,,,,,,,,-83.0510314,42.3393519,
10312,6150469115,,walk,,,,,,,,-83.05106,42.3394101,
10313,6150469117,,walk,,,,,,,,-83.052125,42.338878,
10314,6150469118,,walk,,,,,,,,-83.0522131,42.3390022,
10315,6150469122,,walk,,,,,,,,-83.0516294,42.3384472,
10316,6150469123,,walk,,,,,,,,-83.0515594,42.3383397,
10317,6150469124,,walk,,,,,,,,-83.0519967,42.338311,
10318,6150469125,,walk,,,,,,,,-83.0518746,42.338356,
10319,6150469126,,walk,,,,,,,,-83.0517275,42.3384107,
10320,6150469128,,walk,,,,,,,,-83.0519765,42.3382777,
10321,6150469129,,walk,,,,,,,,-83.051923,42.3381976,
10322,6150469131,,walk,,,,,,,,-83.0513671,42.3377362,
10323,6150469132,,walk,,,,,,,,-83.0535838,42.3376211,
10324,6150469134,,walk,,,,,,,,-83.0512537,42.3376024,
10325,6150469136,,walk,,,,,,,,-83.0510458,42.3368401,
10326,6150469137,,walk,,,,,,,,-83.050941,42.3368124,
10327,6150469138,,walk,,,,,,,,-83.0506129,42.3369446,
10328,6150469139,,walk,,,,,,,,-83.0504685,42.3369581,
10329,6150469140,,walk,,,,,,,,-83.0510394,42.3367387,
10330,6150469141,,walk,,,,,,,,-83.0509568,42.3367512,
10331,6150469158,,walk,,,,,,,,-83.0510763,42.3368184,
10332,6150469160,,walk,,,,,,,,-83.0505591,42.3369131,
10333,6150469161,,walk,,,,,,,,-83.0506033,42.3370037,
10334,6150469181,,walk,,,,,,,,-83.0506036,42.3369334,
10335,6153216460,,walk,,,,,,,,-83.0697894,42.323412,
10336,6153216469,,walk,,,,,,,,-83.0703419,42.3231791,
10337,6153218501,,walk,,,,,,,,-83.0820198,42.316783,
10338,6153218504,,walk,,,,,,,,-83.0703009,42.3231137,
10339,6153218508,,walk,,,,,,,,-83.0725125,42.3269911,
10340,6153218516,,walk,,,,,,,,-83.0812764,42.3171654,
10341,6164671637,,walk,,,,,,,,-83.0841522,42.3236197,
10342,6164671638,,walk,,,,,,,,-83.0845305,42.3248365,
10343,6164671639,,walk,,,,,,,,-83.0844497,42.3246545,
10344,6164671642,,walk,,,,,,,,-83.0839235,42.3226429,
10345,6164671657,,walk,,,,,,,,-83.0814387,42.3244652,
10346,6182179178,,walk,,,,,,,,-83.0526107,42.3267832,
10347,6182191286,,walk,,,,,,,,-83.0525922,42.3267889,
10348,6182191290,,walk,,,,,,,,-83.0525189,42.3273907,
10349,6182191302,,walk,,,,,,,,-83.0522142,42.3265962,
10350,6182222697,,walk,,,,,,,,-83.0513145,42.3243581,
10351,6182222698,,walk,,,,,,,,-83.0514389,42.3245922,
10352,6182222699,,walk,,,,,,,,-83.0510246,42.3244441,
10353,6182222700,,walk,,,,,,,,-83.0510869,42.3245595,
10354,6182222701,,walk,,,,,,,,-83.0520163,42.324648,
10355,6182222703,,walk,,,,,,,,-83.0517591,42.3246202,
10356,6182222708,,walk,,,,,,,,-83.0490665,42.3250036,
10357,6182229285,,walk,,,,,,,,-83.0470806,42.325564,
10358,6182229286,,walk,,,,,,,,-83.047073,42.3255504,
10359,6182229287,,walk,,,,,,,,-83.0470616,42.3255301,
10360,6183233170,,walk,,,,,,,,-83.0614069,42.3424723,
10361,6183233988,,walk,,,,,,,,-83.0616875,42.3423961,
10362,6183234021,,walk,,,,,,,,-83.0630433,42.3417916,
10363,6185282674,,walk,,,,,,,,-83.0832941,42.3295729,
10364,6185342814,,walk,,,,,,,,-83.0841494,42.3305654,
10365,6185342836,,walk,,,,,,,,-83.0840038,42.3302703,
10366,6185342865,,walk,,,,,,,,-83.0841949,42.3299487,
10367,6185342897,,walk,,,,,,,,-83.0842169,42.3300951,
10368,6187145694,,walk,,,,,,,,-83.0841861,42.3298827,
10369,6187145727,,walk,,,,,,,,-83.0841382,42.3299537,
10370,6187145728,,walk,,,,,,,,-83.0841274,42.3298878,
10371,6187145733,,walk,,,,,,,,-83.0846699,42.3291915,
10372,6187145742,,walk,,,,,,,,-83.0824226,42.3279081,
10373,6187145743,,walk,,,,,,,,-83.0819787,42.3271277,
10374,6187145744,,walk,,,,,,,,-83.0823481,42.3277766,
10375,6187145745,,walk,,,,,,,,-83.0822879,42.327818,
10376,6187145748,,walk,,,,,,,,-83.0822069,42.3278322,
10377,6187236905,,walk,,,,,,,,-83.0841133,42.3313234,
10378,6206612902,,walk,,,,,,,,-83.057059,42.3312045,
10379,6206612903,,walk,,,,,,,,-83.0574137,42.3312699,
10380,6206732620,,walk,,,,,,,,-83.0764123,42.3315202,
10381,6206732622,,walk,,,,,,,,-83.0763278,42.3316893,
10382,6206732624,,walk,,,,,,,,-83.0763172,42.3317241,
10383,6206732628,,walk,,,,,,,,-83.0765106,42.3316526,
10384,6206732630,,walk,,,,,,,,-83.0763593,42.3316307,
10385,6207038531,,walk,,,,,,,,-83.0760343,42.3306037,
10386,6222244488,,walk,,,,,,,,-83.0400533,42.3307723,
10387,6285917128,,walk,,,,,,,,-83.0775034,42.3487125,
10388,6285920481,,walk,,,,,,,,-83.0593802,42.3430116,
10389,6303650866,,walk,,,,,,,,-83.0524049,42.3349852,
10390,6303650868,,walk,,,,,,,,-83.0513158,42.3347578,
10391,6303676917,,walk,,,,,,,,-83.0526031,42.3330425,
10392,6303676918,,walk,,,,,,,,-83.0525732,42.3320324,
10393,6303689667,,walk,,,,,,,,-83.0641196,42.3279439,
10394,6303689668,,walk,,,,,,,,-83.0643027,42.3279466,
10395,6303689669,,walk,,,,,,,,-83.0648469,42.3286327,
10396,6303689670,,walk,,,,,,,,-83.0649338,42.3287435,
10397,6303689671,,walk,,,,,,,,-83.0655701,42.3295569,
10398,6303689672,,walk,,,,,,,,-83.0654777,42.3294387,
10399,6303689673,,walk,,,,,,,,-83.0656485,42.329451,
10400,6303689674,,walk,,,,,,,,-83.0654,42.3295582,
10401,6303689675,,walk,,,,,,,,-83.0697153,42.3279879,
10402,6303691445,,walk,,,,,,,,-83.0546174,42.3464512,
10403,6303691446,,walk,,,,,,,,-83.0547381,42.3464702,
10404,6303691447,,walk,,,,,,,,-83.0545629,42.3465455,
10405,6303720836,,walk,,,,,,,,-83.0563813,42.3241673,
10406,6303720837,,walk,,,,,,,,-83.0563657,42.3241366,
10407,6303720842,,walk,,,,,,,,-83.0563402,42.3240076,
10408,6304580192,,walk,,,,,,,,-83.0550602,42.323609,
10409,6304580193,,walk,,,,,,,,-83.0548839,42.3236547,
10410,6304580198,,walk,,,,,,,,-83.0547124,42.3236991,
10411,6304580214,,walk,,,,,,,,-83.0436339,42.3272322,
10412,6304580226,,walk,,,,,,,,-83.0432939,42.3270821,
10413,6304580230,,walk,,,,,,,,-83.0435303,42.3273807,
10414,6304580235,,walk,,,,,,,,-83.0434375,42.3270326,
10415,6304580236,,walk,,,,,,,,-83.0431604,42.3271503,
10416,6304580237,,walk,,,,,,,,-83.043301,42.3270906,
10417,6304580239,,walk,,,,,,,,-83.0430741,42.3269651,
10418,6304580240,,walk,,,,,,,,-83.0430321,42.3269834,
10419,6304580242,,walk,,,,,,,,-83.0430136,42.3269914,
10420,6304580243,,walk,,,,,,,,-83.0431458,42.3271565,
10421,6304580257,,walk,,,,,,,,-83.0443542,42.3274954,
10422,6304580260,,walk,,,,,,,,-83.04418,42.3275589,
10423,6304580261,,walk,,,,,,,,-83.0441354,42.3275626,
10424,6304580265,,walk,,,,,,,,-83.0432399,42.3273387,
10425,6305730128,,walk,,,,,,,,-83.0643339,42.3473098,
10426,6305730129,,walk,,,,,,,,-83.0645584,42.3473709,
10427,6305730130,,walk,,,,,,,,-83.0642618,42.3474639,
10428,6305730131,,walk,,,,,,,,-83.0644588,42.3475283,
10429,6305738489,,walk,,,,,,,,-83.0706015,42.3498574,
10430,6305738490,,walk,,,,,,,,-83.0703589,42.3493363,
10431,6305738491,,walk,,,,,,,,-83.0706493,42.3499695,
10432,6305748468,,walk,,,,,,,,-83.0673805,42.3493733,
10433,6305759626,,walk,,,,,,,,-83.074778,42.3418997,
10434,6305759627,,walk,,,,,,,,-83.0735008,42.3417518,
10435,6305779080,,walk,,,,,,,,-83.0560753,42.3483589,
10436,6305779081,,walk,,,,,,,,-83.0559749,42.3482189,
10437,6305779082,,walk,,,,,,,,-83.0558223,42.3482129,
10438,6305779083,,walk,,,,,,,,-83.0557325,42.3483233,
10439,6305779084,,walk,,,,,,,,-83.0558388,42.3484602,
10440,6305780479,,walk,,,,,,,,-83.0553392,42.3473512,
10441,6305780480,,walk,,,,,,,,-83.0551626,42.3474271,
10442,6305780481,,walk,,,,,,,,-83.0554689,42.3478693,
10443,6305781185,,walk,,,,,,,,-83.0560173,42.3484717,
10444,6305803903,,walk,,,,,,,,-83.0539254,42.3456177,
10445,6305803904,,walk,,,,,,,,-83.0542042,42.3456413,
10446,6305803905,,walk,,,,,,,,-83.0542439,42.346073,
10447,6305803906,,walk,,,,,,,,-83.0548607,42.3469798,
10448,6305860870,,walk,,,,,,,,-83.0689019,42.3478661,
10449,6305860871,,walk,,,,,,,,-83.0688431,42.3477587,
10450,6305860872,,walk,,,,,,,,-83.0692748,42.3485076,
10451,6305860873,,walk,,,,,,,,-83.0697374,42.3479797,
10452,6305909758,,walk,,,,,,,,-83.0530548,42.3441379,
10453,6305909759,,walk,,,,,,,,-83.0528881,42.3442091,
10454,6305909760,,walk,,,,,,,,-83.0532955,42.3446847,
10455,6306076710,,walk,,,,,,,,-83.0463302,42.3476556,
10456,6306076711,,walk,,,,,,,,-83.0464722,42.3476962,
10457,6306076712,,walk,,,,,,,,-83.0464351,42.3477999,
10458,6306087249,,walk,,,,,,,,-83.0586084,42.3418952,
10459,6307579209,,walk,,,,,,,,-83.0565215,42.3457092,
10460,6307580279,,walk,,,,,,,,-83.0552631,42.3438395,
10461,6331871104,,walk,,,,,,,,-83.0717831,42.3477813,
10462,6331871105,,walk,,,,,,,,-83.0712373,42.3468091,
10463,6331871106,,walk,,,,,,,,-83.0721295,42.3485501,
10464,6331871107,,walk,,,,,,,,-83.0717073,42.347805,
10465,6331871108,,walk,,,,,,,,-83.0719176,42.3481761,
10466,6331871109,,walk,,,,,,,,-83.0709586,42.3484765,
10467,6331871110,,walk,,,,,,,,-83.0710212,42.3484571,
10468,6336740171,,walk,,,,,,,,-83.0585188,42.3242816,
10469,6340890819,,walk,,,,,,,,-83.0452375,42.3297643,
10470,6348273733,,walk,,,,,,,,-83.0512683,42.3402308,
10471,6348273735,,walk,,,,,,,,-83.0512255,42.3401766,
10472,6348273745,,walk,,,,,,,,-83.0557303,42.3363216,
10473,6348273746,,walk,,,,,,,,-83.0570499,42.3359003,
10474,6348273753,,walk,,,,,,,,-83.0562154,42.336169,
10475,6348273754,,walk,,,,,,,,-83.0558944,42.3366203,
10476,6348273755,,walk,,,,,,,,-83.0575457,42.3361045,
10477,6348273756,,walk,,,,,,,,-83.0573,42.3360033,
10478,6348273757,,walk,,,,,,,,-83.0558138,42.3364687,
10479,6348273759,,walk,,,,,,,,-83.0554988,42.3364178,
10480,6348273762,,walk,,,,,,,,-83.0554748,42.3363755,
10481,6348273763,,walk,,,,,,,,-83.0568022,42.3357996,
10482,6348273764,,walk,,,,,,,,-83.0561221,42.3360146,
10483,6348273769,,walk,,,,,,,,-83.0552122,42.3364159,
10484,6348273770,,walk,,,,,,,,-83.0541669,42.3372842,
10485,6348273771,,walk,,,,,,,,-83.0541303,42.3372371,
10486,6348273781,,walk,,,,,,,,-83.0558379,42.3371928,
10487,6348273792,,walk,,,,,,,,-83.0562242,42.3374792,
10488,6348273795,,walk,,,,,,,,-83.056041,42.3371668,
10489,6348273796,,walk,,,,,,,,-83.0553093,42.3355601,
10490,6348273797,,walk,,,,,,,,-83.0551661,42.3356031,
10491,6348273803,,walk,,,,,,,,-83.0555959,42.3356766,
10492,6348273804,,walk,,,,,,,,-83.0553729,42.3352664,
10493,6348273805,,walk,,,,,,,,-83.0556347,42.3353104,
10494,6348273806,,walk,,,,,,,,-83.0557903,42.3355945,
10495,6348273808,,walk,,,,,,,,-83.0540418,42.335059,
10496,6348273809,,walk,,,,,,,,-83.0541524,42.3352007,
10497,6348273813,,walk,,,,,,,,-83.0539534,42.3355939,
10498,6348273817,,walk,,,,,,,,-83.0549551,42.3356916,
10499,6348273818,,walk,,,,,,,,-83.0539831,42.3361061,
10500,6348273819,,walk,,,,,,,,-83.0528175,42.3366179,
10501,6348273820,,walk,,,,,,,,-83.0541519,42.3360325,
10502,6348273821,,walk,,,,,,,,-83.0549188,42.3379657,
10503,6348273822,,walk,,,,,,,,-83.0550449,42.3381203,
10504,6348273829,,walk,,,,,,,,-83.0553296,42.3379961,
10505,6348273830,,walk,,,,,,,,-83.054936,42.3379582,
10506,6348273831,,walk,,,,,,,,-83.0548047,42.3378149,
10507,6348273832,,walk,,,,,,,,-83.0546841,42.3376832,
10508,6348273833,,walk,,,,,,,,-83.0549242,42.3383695,
10509,6348273834,,walk,,,,,,,,-83.0550393,42.338517,
10510,6348273835,,walk,,,,,,,,-83.0549956,42.338461,
10511,6348273836,,walk,,,,,,,,-83.054762,42.3377682,
10512,6348273837,,walk,,,,,,,,-83.0548525,42.3378671,
10513,6348273840,,walk,,,,,,,,-83.0543126,42.3374145,
10514,6348273843,,walk,,,,,,,,-83.0542153,42.3373275,
10515,6348273848,,walk,,,,,,,,-83.0571939,42.3394028,
10516,6348273849,,walk,,,,,,,,-83.0574628,42.3393188,
10517,6348273852,,walk,,,,,,,,-83.0580757,42.3392068,
10518,6348273857,,walk,,,,,,,,-83.0592015,42.3388498,
10519,6348273859,,walk,,,,,,,,-83.0573045,42.3393683,
10520,6348273862,,walk,,,,,,,,-83.0583171,42.3408385,
10521,6348273867,,walk,,,,,,,,-83.0580524,42.3409188,
10522,6348273868,,walk,,,,,,,,-83.0581626,42.3408854,
10523,6348273869,,walk,,,,,,,,-83.0595973,42.3410202,
10524,6348273870,,walk,,,,,,,,-83.0586012,42.3413346,
10525,6348273871,,walk,,,,,,,,-83.0585065,42.3411692,
10526,6348273872,,walk,,,,,,,,-83.0595046,42.3408561,
10527,6348273873,,walk,,,,,,,,-83.0594125,42.340693,
10528,6348273874,,walk,,,,,,,,-83.0584148,42.3410091,
10529,6348273875,,walk,,,,,,,,-83.0551542,42.3397317,
10530,6348273878,,walk,,,,,,,,-83.0571965,42.3410859,
10531,6348849233,,walk,,,,,,,,-83.0551366,42.3396056,
