id,x,y,id,old_node_id,id_int
5698285063,-83.0567694,42.3384163,5698285063,5698285063,22958
5698288211,-83.0732825,42.3352551,5698288211,5698288211,22959
5698289077,-83.0609148,42.3410574,5698289077,5698289077,22960
5698289119,-83.0591596,42.3400143,5698289119,5698289119,22961
5698289120,-83.059306,42.3400729,5698289120,5698289120,22962
5698289180,-83.075018,42.3412896,5698289180,5698289180,22963
5698289181,-83.0748563,42.3412296,5698289181,5698289181,22964
5698289182,-83.0747917,42.341103,5698289182,5698289182,22965
5698289192,-83.0743478,42.3411416,5698289192,5698289192,22966
5698289447,-83.0729354,42.3406894,5698289447,5698289447,22967
5698289448,-83.0729975,42.3407982,5698289448,5698289448,22968
5698289895,-83.0763484,42.33466,5698289895,5698289895,22969
5698291471,-83.0660579,42.3375687,5698291471,5698291471,22970
5698291472,-83.0651554,42.3377918,5698291472,5698291472,22971
5698293926,-83.0608744,42.3395897,5698293926,5698293926,22972
5698293927,-83.060905,42.3394636,5698293927,5698293927,22973
5698294439,-83.0578971,42.3404037,5698294439,5698294439,22974
5698294440,-83.058517,42.3403339,5698294440,5698294440,22975
5698296669,-83.073548,42.3397376,5698296669,5698296669,22976
5698296711,-83.0670368,42.3421177,5698296711,5698296711,22977
5698298946,-83.0759684,42.3409746,5698298946,5698298946,22978
5698305229,-83.0753627,42.3363821,5698305229,5698305229,22979
5698312683,-83.0638035,42.3312234,5698312683,5698312683,22980
5698312684,-83.0635541,42.331227,5698312684,5698312684,22981
5698312685,-83.0603653,42.3315205,5698312685,5698312685,22982
5698313482,-83.066262,42.3302661,5698313482,5698313482,22983
5698313483,-83.0665768,42.3306722,5698313483,5698313483,22984
5698314644,-83.074888,42.3312315,5698314644,5698314644,22985
5698314645,-83.0744891,42.3315248,5698314645,5698314645,22986
5698316525,-83.0634292,42.3375744,5698316525,5698316525,22987
5698316583,-83.0591655,42.3279257,5698316583,5698316583,22988
5698319248,-83.0749067,42.3338771,5698319248,5698319248,22989
5698319249,-83.0749302,42.3339253,5698319249,5698319249,22990
5698319250,-83.0747546,42.3339254,5698319250,5698319250,22991
5698319251,-83.0747788,42.3339747,5698319251,5698319251,22992
5698319253,-83.0724976,42.3346691,5698319253,5698319253,22993
5698319255,-83.0722199,42.3343792,5698319255,5698319255,22994
5698319256,-83.0713549,42.3358555,5698319256,5698319256,22995
5698319257,-83.0729119,42.3346057,5698319257,5698319257,22996
5698319268,-83.05791,42.3513319,5698319268,5698319268,22997
5698319269,-83.0580767,42.3421287,5698319269,5698319269,22998
5698323528,-83.0603622,42.3294594,5698323528,5698323528,22999
5698323529,-83.0607508,42.3299477,5698323529,5698323529,23000
5698332159,-83.05873,42.3315386,5698332159,5698332159,23001
5698333335,-83.0571144,42.346595,5698333335,5698333335,23002
5698335022,-83.0697058,42.3459224,5698335022,5698335022,23003
5698335023,-83.0688826,42.3460485,5698335023,5698335023,23004
5698335024,-83.0690296,42.3461079,5698335024,5698335024,23005
5698335690,-83.065479,42.3541702,5698335690,5698335690,23006
5698337944,-83.0781054,42.3297449,5698337944,5698337944,23007
5698338647,-83.0692073,42.3466259,5698338647,5698338647,23008
5698338959,-83.0585111,42.3525822,5698338959,5698338959,23009
5698338960,-83.0585945,42.3527018,5698338960,5698338960,23010
5698341863,-83.0627751,42.3576074,5698341863,5698341863,23011
5698343521,-83.0770343,42.3358581,5698343521,5698343521,23012
5698343528,-83.0619473,42.3479961,5698343528,5698343528,23013
5698343529,-83.0627784,42.3478179,5698343529,5698343529,23014
5698344195,-83.0684936,42.3497579,5698344195,5698344195,23015
5698344196,-83.0683577,42.3497456,5698344196,5698344196,23016
5698344197,-83.0684188,42.3498524,5698344197,5698344197,23017
5698345413,-83.0655335,42.3315661,5698345413,5698345413,23018
5698345414,-83.0653262,42.3312852,5698345414,5698345414,23019
5698346004,-83.0578478,42.3484382,5698346004,5698346004,23020
5698346011,-83.0587775,42.3525186,5698346011,5698346011,23021
5698346180,-83.0584152,42.3519749,5698346180,5698346180,23022
5698346359,-83.0616538,42.3423069,5698346359,5698346359,23023
5698346360,-83.0617453,42.343034,5698346360,5698346360,23024
5698346361,-83.062016,42.3429489,5698346361,5698346361,23025
5698346425,-83.0594164,42.3536765,5698346425,5698346425,23026
5698346435,-83.0649056,42.3480316,5698346435,5698346435,23027
5698346439,-83.0673025,42.3492387,5698346439,5698346439,23028
5698346888,-83.0575954,42.3518036,5698346888,5698346888,23029
5698347020,-83.0581527,42.3481599,5698347020,5698347020,23030
5698347261,-83.0602066,42.346611,5698347261,5698347261,23031
5698350744,-83.0757938,42.3482169,5698350744,5698350744,23032
5698351035,-83.0615403,42.3468222,5698351035,5698351035,23033
5698352552,-83.0679692,42.3488219,5698352552,5698352552,23034
5698353479,-83.0674156,42.3478936,5698353479,5698353479,23035
5698353480,-83.0672729,42.348057,5698353480,5698353480,23036
5698353481,-83.0674311,42.3480959,5698353481,5698353481,23037
5698353482,-83.0667517,42.3483027,5698353482,5698353482,23038
5698354407,-83.0688172,42.3503222,5698354407,5698354407,23039
5698355865,-83.0642361,42.3503483,5698355865,5698355865,23040
5698356692,-83.0723712,42.3508202,5698356692,5698356692,23041
5698358314,-83.0808287,42.3701412,5698358314,5698358314,23042
5698358315,-83.0767141,42.3687888,5698358315,5698358315,23043
5698358316,-83.077787,42.3703027,5698358316,5698358316,23044
5698358317,-83.0789877,42.3698471,5698358317,5698358317,23045
5698358318,-83.0791686,42.3695761,5698358318,5698358318,23046
5698358319,-83.0777225,42.3701184,5698358319,5698358319,23047
5698358320,-83.0784027,42.3698634,5698358320,5698358320,23048
5698358921,-83.0785069,42.3698243,5698358921,5698358921,23049
5698358924,-83.0715125,42.3495254,5698358924,5698358924,23050
5698358925,-83.0716349,42.3495788,5698358925,5698358925,23051
5698358997,-83.0726379,42.3681161,5698358997,5698358997,23052
5698362753,-83.0739301,42.3645392,5698362753,5698362753,23053
5698362754,-83.074138,42.3644645,5698362754,5698362754,23054
5698362755,-83.0738771,42.364721,5698362755,5698362755,23055
5698362756,-83.0737535,42.364536,5698362756,5698362756,23056
5698365329,-83.0613177,42.3452707,5698365329,5698365329,23057
5698365954,-83.0781829,42.3670022,5698365954,5698365954,23058
5698365955,-83.0783425,42.3670389,5698365955,5698365955,23059
5698365956,-83.0783734,42.366931,5698365956,5698365956,23060
5698365957,-83.0782225,42.3668602,5698365957,5698365957,23061
5698367233,-83.0645864,42.3445082,5698367233,5698367233,23062
5698368432,-83.0671653,42.3466493,5698368432,5698368432,23063
5698368433,-83.067107,42.3465473,5698368433,5698368433,23064
5698369368,-83.0758845,42.3670588,5698369368,5698369368,23065
5698369369,-83.075528,42.3670199,5698369369,5698369369,23066
5698369370,-83.0754518,42.3671366,5698369370,5698369370,23067
5698369371,-83.0756695,42.3670546,5698369371,5698369371,23068
5698369372,-83.075628,42.367159,5698369372,5698369372,23069
5698371737,-83.0745829,42.3485765,5698371737,5698371737,23070
5698371738,-83.074111,42.3487105,5698371738,5698371738,23071
5698371739,-83.0731712,42.3490069,5698371739,5698371739,23072
5698371740,-83.0731049,42.3490278,5698371740,5698371740,23073
5698372533,-83.0598662,42.3507102,5698372533,5698372533,23074
5698372534,-83.0599773,42.3505118,5698372534,5698372534,23075
5698372652,-83.0764066,42.3480249,5698372652,5698372652,23076
5698378076,-83.0752259,42.3483953,5698378076,5698378076,23077
5698379074,-83.0583068,42.344563,5698379074,5698379074,23078
5698379864,-83.0657451,42.3576641,5698379864,5698379864,23079
5698379865,-83.0665103,42.3573434,5698379865,5698379865,23080
5698382502,-83.0740627,42.3538463,5698382502,5698382502,23081
5698384096,-83.0739253,42.3575992,5698384096,5698384096,23082
5698386863,-83.0599152,42.3546863,5698386863,5698386863,23083
5698387252,-83.0696753,42.3736298,5698387252,5698387252,23084
5698387253,-83.0697246,42.3735381,5698387253,5698387253,23085
5698387254,-83.070827,42.37292,5698387254,5698387254,23086
5698387255,-83.0706555,42.3729836,5698387255,5698387255,23087
5698387256,-83.0705069,42.3730387,5698387256,5698387256,23088
5698387257,-83.0703932,42.3730809,5698387257,5698387257,23089
5698387258,-83.0702851,42.373121,5698387258,5698387258,23090
5698387259,-83.0701819,42.3731593,5698387259,5698387259,23091
5698387260,-83.0699991,42.3732271,5698387260,5698387260,23092
5698387261,-83.0698897,42.3732677,5698387261,5698387261,23093
5698387262,-83.0697792,42.3733087,5698387262,5698387262,23094
5698387263,-83.0696777,42.3733464,5698387263,5698387263,23095
5698387298,-83.0689127,42.350505,5698387298,5698387298,23096
5698388242,-83.0641928,42.3609276,5698388242,5698388242,23097
5698388301,-83.0732737,42.3627262,5698388301,5698388301,23098
5698388302,-83.0734858,42.3631211,5698388302,5698388302,23099
5698388303,-83.0730649,42.3633054,5698388303,5698388303,23100
5698388818,-83.0606178,42.3557341,5698388818,5698388818,23101
5698392231,-83.0779566,42.3666413,5698392231,5698392231,23102
5698392232,-83.0763583,42.3676212,5698392232,5698392232,23103
5698392233,-83.0759139,42.3678572,5698392233,5698392233,23104
5698392234,-83.076105,42.367877,5698392234,5698392234,23105
5698392235,-83.0760206,42.367752,5698392235,5698392235,23106
5698392236,-83.075908,42.3674127,5698392236,5698392236,23107
5698392292,-83.0652039,42.3487914,5698392292,5698392292,23108
5698392293,-83.0651191,42.3486442,5698392293,5698392293,23109
5698392294,-83.0652742,42.3486829,5698392294,5698392294,23110
5698392295,-83.0649926,42.348771,5698392295,5698392295,23111
5698392296,-83.0658938,42.3497604,5698392296,5698392296,23112
5698392297,-83.0656296,42.3498432,5698392297,5698392297,23113
5698392298,-83.0658188,42.3498686,5698392298,5698392298,23114
5698392299,-83.0657357,42.3497228,5698392299,5698392299,23115
5698392300,-83.0653322,42.3492967,5698392300,5698392300,23116
5698392301,-83.0655829,42.3492193,5698392301,5698392301,23117
5698392950,-83.0739017,42.3656637,5698392950,5698392950,23118
5698394233,-83.0586014,42.3472419,5698394233,5698394233,23119
5698394320,-83.0754385,42.3622045,5698394320,5698394320,23120
5698395421,-83.0759234,42.3626265,5698395421,5698395421,23121
5698395422,-83.0760294,42.3627765,5698395422,5698395422,23122
5698395423,-83.0758676,42.3627424,5698395423,5698395423,23123
5698396256,-83.0670921,42.3570139,5698396256,5698396256,23124
5698396257,-83.0671371,42.3568544,5698396257,5698396257,23125
5698396326,-83.0758193,42.3566053,5698396326,5698396326,23126
5698397285,-83.061323,42.3567979,5698397285,5698397285,23127
5698398337,-83.0724972,42.3690358,5698398337,5698398337,23128
5698398338,-83.0726122,42.3691879,5698398338,5698398338,23129
5698398399,-83.0733141,42.3689219,5698398399,5698398399,23130
5698402960,-83.0664434,42.3509656,5698402960,5698402960,23131
5698405036,-83.0650479,42.3529587,5698405036,5698405036,23132
5698412291,-83.0695606,42.347595,5698412291,5698412291,23133
5698412293,-83.0717032,42.3684877,5698412293,5698412293,23134
5698412294,-83.0712412,42.36882,5698412294,5698412294,23135
5698418435,-83.0633229,42.3611755,5698418435,5698418435,23136
5698418436,-83.0633545,42.3610483,5698418436,5698418436,23137
5698418437,-83.0631995,42.3610193,5698418437,5698418437,23138
5698419625,-83.0580256,42.3845212,5698419625,5698419625,23139
5698419626,-83.0579097,42.3846826,5698419626,5698419626,23140
5698420085,-83.0742844,42.3756908,5698420085,5698420085,23141
5698420086,-83.0742648,42.3757983,5698420086,5698420086,23142
5698420227,-83.071864,42.3628112,5698420227,5698420227,23143
5698420307,-83.0728011,42.3592502,5698420307,5698420307,23144
5698420308,-83.0727474,42.3592672,5698420308,5698420308,23145
5698420309,-83.0720824,42.359318,5698420309,5698420309,23146
5698420310,-83.0723096,42.3594061,5698420310,5698420310,23147
5698420311,-83.0723224,42.359334,5698420311,5698420311,23148
5698425921,-83.070945,42.3607887,5698425921,5698425921,23149
5698425922,-83.0716122,42.3606967,5698425922,5698425922,23150
5698425923,-83.0705,42.3610539,5698425923,5698425923,23151
5698425924,-83.0710859,42.36108,5698425924,5698425924,23152
5698425925,-83.071011,42.3609472,5698425925,5698425925,23153
5698428236,-83.0571376,42.3855506,5698428236,5698428236,23154
5698432074,-83.0730035,42.3658202,5698432074,5698432074,23155
5698432075,-83.0724439,42.3661259,5698432075,5698432075,23156
5698432076,-83.0723082,42.3661059,5698432076,5698432076,23157
5698432077,-83.072379,42.3660102,5698432077,5698432077,23158
5698433257,-83.0732621,42.3647532,5698433257,5698433257,23159
5698436192,-83.0576314,42.3862728,5698436192,5698436192,23160
5698436193,-83.0572602,42.3864785,5698436193,5698436193,23161
5698436194,-83.0571903,42.386373,5698436194,5698436194,23162
5698437392,-83.0718236,42.3650328,5698437392,5698437392,23163
5698437393,-83.0719295,42.365219,5698437393,5698437393,23164
5698437657,-83.0749186,42.3626563,5698437657,5698437657,23165
5698439675,-83.0787431,42.3675157,5698439675,5698439675,23166
5698439676,-83.0785659,42.3675814,5698439676,5698439676,23167
5698440868,-83.0568278,42.3851029,5698440868,5698440868,23168
5698440924,-83.0572741,42.3857519,5698440924,5698440924,23169
5698440925,-83.0568775,42.3858508,5698440925,5698440925,23170
5698441241,-83.0766322,42.3620662,5698441241,5698441241,23171
5698441242,-83.0768491,42.3620946,5698441242,5698441242,23172
5698441243,-83.076436,42.3620146,5698441243,5698441243,23173
5698441244,-83.0762997,42.3620821,5698441244,5698441244,23174
5698441245,-83.0765132,42.3621112,5698441245,5698441245,23175
5698441542,-83.057817,42.3842183,5698441542,5698441542,23176
5698441955,-83.0714151,42.3629543,5698441955,5698441955,23177
5698442233,-83.0728309,42.3628976,5698442233,5698442233,23178
5698444460,-83.0721351,42.3640105,5698444460,5698444460,23179
5698446408,-83.0744817,42.3683279,5698446408,5698446408,23180
5698449436,-83.0622576,42.3612842,5698449436,5698449436,23181
5698449993,-83.0623291,42.3607526,5698449993,5698449993,23182
5698450226,-83.0725629,42.3649749,5698450226,5698450226,23183
5698450228,-83.0752196,42.3617471,5698450228,5698450228,23184
5698450229,-83.0751443,42.3618403,5698450229,5698450229,23185
5698450611,-83.075525,42.3619767,5698450611,5698450611,23186
5698450612,-83.0755211,42.3621268,5698450612,5698450612,23187
5698452559,-83.0731628,42.3601835,5698452559,5698452559,23188
5698452560,-83.0731907,42.3601601,5698452560,5698452560,23189
5698452561,-83.0730084,42.3601721,5698452561,5698452561,23190
5698452562,-83.0728503,42.3600627,5698452562,5698452562,23191
5698452732,-83.0775519,42.3622504,5698452732,5698452732,23192
5698558721,-83.0813401,42.365817,5698558721,5698558721,23193
5698558722,-83.0814796,42.3658413,5698558722,5698558722,23194
5698560068,-83.0806885,42.3660586,5698560068,5698560068,23195
5698560069,-83.080695,42.3661416,5698560069,5698560069,23196
5698561051,-83.080755,42.36727,5698561051,5698561051,23197
5698562470,-83.0802497,42.3661015,5698562470,5698562470,23198
5698562471,-83.0804046,42.3662582,5698562471,5698562471,23199
5698562472,-83.0802196,42.3662353,5698562472,5698562472,23200
5698562515,-83.0812327,42.3657722,5698562515,5698562515,23201
5698562516,-83.0813161,42.3659083,5698562516,5698562516,23202
5698564082,-83.1165883,42.3842147,5698564082,5698564082,23203
5698564088,-83.1114119,42.3766541,5698564088,5698564088,23204
5698564089,-83.128378,42.3850697,5698564089,5698564089,23205
5698564094,-83.1341359,42.386389,5698564094,5698564094,23206
5698571218,-83.0797379,42.3676599,5698571218,5698571218,23207
5698579490,-83.0798181,42.3746011,5698579490,5698579490,23208
5698722517,-83.0808827,42.3263116,5698722517,5698722517,23209
5698726766,-83.0936333,42.3286606,5698726766,5698726766,23210
5698731615,-83.0799817,42.3530432,5698731615,5698731615,23211
5698731616,-83.0805703,42.354125,5698731616,5698731616,23212
5698732825,-83.0564953,42.3822989,5698732825,5698732825,23213
5698733955,-83.0805282,42.3339928,5698733955,5698733955,23214
5698733957,-83.0805587,42.3338609,5698733957,5698733957,23215
5698733958,-83.0805926,42.333919,5698733958,5698733958,23216
5698735939,-83.0823937,42.3350589,5698735939,5698735939,23217
5698735940,-83.0824841,42.3350303,5698735940,5698735940,23218
5698738545,-83.0839998,42.3363396,5698738545,5698738545,23219
5698739089,-83.0917595,42.3393002,5698739089,5698739089,23220
5698739090,-83.0930312,42.3388949,5698739090,5698739090,23221
5698740404,-83.0854751,42.3498731,5698740404,5698740404,23222
5698740933,-83.065526,42.3017487,5698740933,5698740933,23223
5698740935,-83.0652949,42.3013733,5698740935,5698740935,23224
5698740965,-83.0672487,42.3021204,5698740965,5698740965,23225
5698740966,-83.067153,42.3020002,5698740966,5698740966,23226
5698740973,-83.06711,42.3021562,5698740973,5698740973,23227
5698740975,-83.0658836,42.3020798,5698740975,5698740975,23228
5698740979,-83.0657169,42.3020215,5698740979,5698740979,23229
5698740986,-83.0658011,42.3020509,5698740986,5698740986,23230
5698740991,-83.0667563,42.3021936,5698740991,5698740991,23231
5698740994,-83.0663812,42.3020994,5698740994,5698740994,23232
5698741005,-83.0661176,42.3020542,5698741005,5698741005,23233
5698741014,-83.066909,42.3021202,5698741014,5698741014,23234
5698741015,-83.0666712,42.3020637,5698741015,5698741015,23235
5698741022,-83.0651479,42.3010912,5698741022,5698741022,23236
5698741025,-83.0658876,42.3007438,5698741025,5698741025,23237
5698741027,-83.0662545,42.3007547,5698741027,5698741027,23238
5698741029,-83.066096,42.300645,5698741029,5698741029,23239
5698741037,-83.067206,42.3020668,5698741037,5698741037,23240
5698741050,-83.0670203,42.3020818,5698741050,5698741050,23241
5698741061,-83.0667835,42.3020904,5698741061,5698741061,23242
5698741069,-83.0665556,42.3020464,5698741069,5698741069,23243
5698741080,-83.0661695,42.3007047,5698741080,5698741080,23244
5698741090,-83.0659209,42.3007626,5698741090,5698741090,23245
5698741092,-83.0659167,42.3008708,5698741092,5698741092,23246
5698741096,-83.0650924,42.3011377,5698741096,5698741096,23247
5698741103,-83.0652246,42.3010575,5698741103,5698741103,23248
5698741107,-83.0652848,42.3010311,5698741107,5698741107,23249
5698741111,-83.065364,42.3009967,5698741111,5698741111,23250
5698741116,-83.06545,42.3009604,5698741116,5698741116,23251
5698741120,-83.0654975,42.3009403,5698741120,5698741120,23252
5698741123,-83.0655764,42.300907,5698741123,5698741123,23253
5698741128,-83.0656608,42.3008713,5698741128,5698741128,23254
5698741132,-83.0657148,42.3008485,5698741132,5698741132,23255
5698741136,-83.0657816,42.3008124,5698741136,5698741136,23256
5698741140,-83.0658421,42.3007733,5698741140,5698741140,23257
5698741146,-83.0677972,42.3021174,5698741146,5698741146,23258
5698741148,-83.0677183,42.3018193,5698741148,5698741148,23259
5698741150,-83.0675781,42.3018809,5698741150,5698741150,23260
5698741157,-83.0659361,42.2998221,5698741157,5698741157,23261
5698741168,-83.0667786,42.3003621,5698741168,5698741168,23262
5698741174,-83.0665062,42.3001941,5698741174,5698741174,23263
5698741178,-83.0663908,42.3001479,5698741178,5698741178,23264
5698742715,-83.0884467,42.3349991,5698742715,5698742715,23265
5698743243,-83.0883936,42.3815831,5698743243,5698743243,23266
5698746939,-83.0873371,42.3758087,5698746939,5698746939,23267
5698746940,-83.0879224,42.3755964,5698746940,5698746940,23268
5698755191,-83.0813288,42.376839,5698755191,5698755191,23269
5698755192,-83.0814498,42.3767959,5698755192,5698755192,23270
5698757747,-83.0876407,42.3806798,5698757747,5698757747,23271
5698757748,-83.087799,42.3807046,5698757748,5698757748,23272
5698757749,-83.0877161,42.3805818,5698757749,5698757749,23273
5698757750,-83.0878588,42.3805995,5698757750,5698757750,23274
5698796324,-83.1250695,42.3124072,5698796324,5698796324,23275
5698797589,-83.1363006,42.3081812,5698797589,5698797589,23276
5698799651,-83.0848951,42.3236957,5698799651,5698799651,23277
5698800158,-83.1373353,42.3095815,5698800158,5698800158,23278
5698805128,-83.1287946,42.3446693,5698805128,5698805128,23279
5698807705,-83.1088724,42.3567368,5698807705,5698807705,23280
5698840183,-83.0802696,42.3211707,5698840183,5698840183,23281
5698840199,-83.0808661,42.321143,5698840199,5698840199,23282
5698841227,-83.080748,42.3210776,5698841227,5698841227,23283
5698841234,-83.0808095,42.3210824,5698841234,5698841234,23284
5698841243,-83.0808835,42.3210638,5698841243,5698841243,23285
5698841259,-83.080009,42.3200723,5698841259,5698841259,23286
5698841267,-83.0797395,42.320203,5698841267,5698841267,23287
5698841313,-83.0794902,42.3205242,5698841313,5698841313,23288
5698841315,-83.0796335,42.3199973,5698841315,5698841315,23289
5698841329,-83.07959,42.3204589,5698841329,5698841329,23290
5698841330,-83.0795817,42.3201905,5698841330,5698841330,23291
5698841339,-83.0802487,42.3212682,5698841339,5698841339,23292
5698841340,-83.0802844,42.3212644,5698841340,5698841340,23293
5698841341,-83.0803226,42.3212767,5698841341,5698841341,23294
5698841342,-83.0803614,42.3213123,5698841342,5698841342,23295
5698841345,-83.0799493,42.3213759,5698841345,5698841345,23296
5698841348,-83.0800083,42.3213555,5698841348,5698841348,23297
5698841351,-83.0800723,42.3213323,5698841351,5698841351,23298
5698841354,-83.0801239,42.3213135,5698841354,5698841354,23299
5698841357,-83.0801929,42.3212885,5698841357,5698841357,23300
5698841369,-83.0803707,42.3213267,5698841369,5698841369,23301
5698856441,-83.0804809,42.3214971,5698856441,5698856441,23302
5698856450,-83.0806121,42.3217161,5698856450,5698856450,23303
5698856458,-83.080404,42.3213782,5698856458,5698856458,23304
5698856464,-83.0802916,42.3217702,5698856464,5698856464,23305
5698856469,-83.0802502,42.3215685,5698856469,5698856469,23306
5698856472,-83.0803917,42.3218253,5698856472,5698856472,23307
5698856479,-83.080381,42.3219445,5698856479,5698856479,23308
5698856480,-83.0803172,42.3215021,5698856480,5698856480,23309
5698856486,-83.0804887,42.3218472,5698856486,5698856486,23310
5698856487,-83.0803698,42.3214601,5698856487,5698856487,23311
5698856492,-83.0806217,42.321863,5698856492,5698856492,23312
5699012222,-83.0766604,42.3191074,5699012222,5699012222,23313
5699012224,-83.0767011,42.3192937,5699012224,5699012224,23314
5699012225,-83.0768017,42.3194895,5699012225,5699012225,23315
5699012228,-83.0771942,42.3197744,5699012228,5699012228,23316
5699012229,-83.0772827,42.3198093,5699012229,5699012229,23317
5699012230,-83.077317,42.3198262,5699012230,5699012230,23318
5699012233,-83.0784101,42.321533,5699012233,5699012233,23319
5699012239,-83.0783194,42.3202819,5699012239,5699012239,23320
5699012241,-83.0776611,42.3192269,5699012241,5699012241,23321
5699012245,-83.077173,42.3189721,5699012245,5699012245,23322
5699012247,-83.07711,42.3190002,5699012247,5699012247,23323
5699012250,-83.0770407,42.3190375,5699012250,5699012250,23324
5699012253,-83.0769843,42.3190682,5699012253,5699012253,23325
5699012256,-83.0769205,42.3190999,5699012256,5699012256,23326
5699012259,-83.0768205,42.3190826,5699012259,5699012259,23327
5699012262,-83.0767705,42.3191227,5699012262,5699012262,23328
5699012316,-83.0771256,42.3197665,5699012316,5699012316,23329
5699012527,-83.0771914,42.3191329,5699012527,5699012527,23330
5699012529,-83.0771328,42.3190356,5699012529,5699012529,23331
5699012533,-83.0774091,42.3191351,5699012533,5699012533,23332
5699012540,-83.0784912,42.3210825,5699012540,5699012540,23333
5699012541,-83.0783638,42.320989,5699012541,5699012541,23334
5699012542,-83.078612,42.3213618,5699012542,5699012542,23335
5699012544,-83.0782762,42.3213143,5699012544,5699012544,23336
5699012545,-83.0782012,42.3209547,5699012545,5699012545,23337
5699012551,-83.0763156,42.3184695,5699012551,5699012551,23338
5699012555,-83.0763757,42.3184356,5699012555,5699012555,23339
5699012560,-83.0764513,42.318392,5699012560,5699012560,23340
5699012568,-83.0766039,42.3183085,5699012568,5699012568,23341
5699012575,-83.0766934,42.318265,5699012575,5699012575,23342
5699012579,-83.0767542,42.3182355,5699012579,5699012579,23343
5699108273,-83.080619,42.3167561,5699108273,5699108273,23344
5699108279,-83.0817653,42.3165534,5699108279,5699108279,23345
5699123172,-83.0542511,42.3309266,5699123172,5699123172,23346
5699123173,-83.0538598,42.3304072,5699123173,5699123173,23347
5699123174,-83.05404,42.3303303,5699123174,5699123174,23348
5699123176,-83.0539284,42.3301843,5699123176,5699123176,23349
5699128164,-83.0556215,42.3289629,5699128164,5699128164,23350
5699128165,-83.0558799,42.3288529,5699128165,5699128165,23351
5699128166,-83.0558491,42.328811,5699128166,5699128166,23352
5699128167,-83.0555866,42.3289221,5699128167,5699128167,23353
5699128168,-83.0560117,42.3290318,5699128168,5699128168,23354
5699128175,-83.0559071,42.3288898,5699128175,5699128175,23355
5699128176,-83.0566952,42.3285539,5699128176,5699128176,23356
5699128177,-83.0557997,42.3287439,5699128177,5699128177,23357
5699128178,-83.0565198,42.3284375,5699128178,5699128178,23358
5717660453,-83.0765334,42.3183451,5717660453,5717660453,23359
5728880011,-83.0702549,42.327803,5728880011,5728880011,23360
5729371621,-83.0577428,42.3062182,5729371621,5729371621,23361
5729371622,-83.0568343,42.3065188,5729371622,5729371622,23362
5729371623,-83.0576511,42.3060757,5729371623,5729371623,23363
5729371624,-83.0567389,42.3063657,5729371624,5729371624,23364
5736713095,-83.0730933,42.3069707,5736713095,5736713095,23365
5736713099,-83.0730769,42.3067648,5736713099,5736713099,23366
5736713101,-83.0729961,42.3069604,5736713101,5736713101,23367
5736713104,-83.0732022,42.3068878,5736713104,5736713104,23368
5736713107,-83.0729464,42.3068104,5736713107,5736713107,23369
5736713108,-83.072923,42.306879,5736713108,5736713108,23370
5743892314,-83.1104252,42.3452085,5743892314,5743892314,23371
5743892529,-83.1108673,42.3450958,5743892529,5743892529,23372
5743892536,-83.1105407,42.3450457,5743892536,5743892536,23373
5743892542,-83.1107413,42.3452111,5743892542,5743892542,23374
5743892545,-83.1106139,42.345179,5743892545,5743892545,23375
5743892549,-83.1107254,42.3451649,5743892549,5743892549,23376
5743892553,-83.1106105,42.3452111,5743892553,5743892553,23377
5743892554,-83.1106194,42.345226,5743892554,5743892554,23378
5743892556,-83.1106537,42.3452459,5743892556,5743892556,23379
5743892558,-83.1108923,42.3452578,5743892558,5743892558,23380
5743892560,-83.1105621,42.345375,5743892560,5743892560,23381
5743892561,-83.1104378,42.3451743,5743892561,5743892561,23382
5743892562,-83.110443,42.3452302,5743892562,5743892562,23383
5743892563,-83.1107857,42.3452249,5743892563,5743892563,23384
5743892566,-83.1106294,42.3452802,5743892566,5743892566,23385
5756159513,-83.0474185,42.3848958,5756159513,5756159513,23386
5756159514,-83.0473617,42.3856165,5756159514,5756159514,23387
5756159515,-83.0467433,42.3855082,5756159515,5756159515,23388
5756159516,-83.0476166,42.3851901,5756159516,5756159516,23389
5756333849,-83.057725,42.3733713,5756333849,5756333849,23390
5756333850,-83.0575015,42.3730382,5756333850,5756333850,23391
5756333851,-83.0579385,42.3736896,5756333851,5756333851,23392
5756333852,-83.0571534,42.3731661,5756333852,5756333852,23393
5756333853,-83.0573717,42.3738869,5756333853,5756333853,23394
5760327577,-83.0567567,42.3431829,5760327577,5760327577,23395
5760327582,-83.0571234,42.3436474,5760327582,5760327582,23396
5760327594,-83.0574756,42.3428453,5760327594,5760327594,23397
5760327595,-83.0574337,42.3427919,5760327595,5760327595,23398
5760327596,-83.0578138,42.3432764,5760327596,5760327596,23399
5760327597,-83.057774,42.3432257,5760327597,5760327597,23400
5760327598,-83.0577957,42.3432533,5760327598,5760327598,23401
5760327599,-83.0574571,42.3428217,5760327599,5760327599,23402
5760327600,-83.0575499,42.3427825,5760327600,5760327600,23403
5760327601,-83.0578892,42.3432151,5760327601,5760327601,23404
5760327620,-83.0573516,42.3428662,5760327620,5760327620,23405
5760328821,-83.0576919,42.3432956,5760328821,5760328821,23406
5760831162,-83.0641185,42.3855733,5760831162,5760831162,23407
5760831163,-83.0640776,42.3855087,5760831163,5760831163,23408
5760831165,-83.0642098,42.3851298,5760831165,5760831165,23409
5760831167,-83.0640891,42.3849426,5760831167,5760831167,23410
5760831168,-83.0644205,42.3854618,5760831168,5760831168,23411
